"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"IUCNCriteria";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine";"YearPublished";"Reference"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"cuspidatum";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"INBO_RL_MOS_2017_VAL_329";"Waterveenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"SemiAquatic";"Heathlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"bornholmense";"Bryum bornholmense Wink. & R.Ruthe";"Bryum bornholmense Wink. & R.Ruthe";"INBO_RL_MOS_2017_VAL_33";"Aardappelknikmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"fallax";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"INBO_RL_MOS_2017_VAL_330";"Fraai veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Heathlands";"Marshes";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"fimbriatum";"Sphagnum fimbriatum Wilson";"Sphagnum fimbriatum Wilson";"INBO_RL_MOS_2017_VAL_331";"Gewimperd veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"Marshes";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"flexuosum";"Sphagnum flexuosum Dozy & Molk.";"Sphagnum flexuosum Dozy & Molk.";"INBO_RL_MOS_2017_VAL_332";"Slank veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"Marshes";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"inundatum";"Sphagnum inundatum Russow";"Sphagnum inundatum Russow";"INBO_RL_MOS_2017_VAL_333";"Amfibisch veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"SemiAquatic";"Heathlands";"StandingWaters";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"magellanicum";"Sphagnum magellanicum Brid.";"Sphagnum magellanicum Brid.";"INBO_RL_MOS_2017_VAL_334";"Hoogveenveenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Heathlands";"Marshes";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"majus";"Sphagnum majus (Russow) C.E.O.Jensen";"Sphagnum majus (Russow) C.E.O.Jensen";"INBO_RL_MOS_2017_VAL_335";"Dof veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"SemiAquatic";"Heathlands";;"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"molle";"Sphagnum molle Sull.";"Sphagnum molle Sull.";"INBO_RL_MOS_2017_VAL_336";"Week veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Heathlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"obtusum";"Sphagnum obtusum Warnst.";"Sphagnum obtusum Warnst.";"INBO_RL_MOS_2017_VAL_337";"Stomp veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"palustre";"Sphagnum palustre L.";"Sphagnum palustre L.";"INBO_RL_MOS_2017_VAL_338";"Gewoon veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Heathlands";"Woodlands";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"papillosum";"Sphagnum papillosum Lindb.";"Sphagnum papillosum Lindb.";"INBO_RL_MOS_2017_VAL_339";"Wrattig veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Heathlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"caespiticium";"Bryum caespiticium Hedw.";"Bryum caespiticium Hedw.";"INBO_RL_MOS_2017_VAL_34";"Zodeknikmos";"Onvoldoende data";"DD";"";"IUCN";"A2c";"Terrestrial";"PioneerVegetations";"Eurytopic";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"platyphyllum";"Sphagnum platyphyllum (Lindb. ex Braithw.) Warnst.";"Sphagnum platyphyllum (Lindb. ex Braithw.) Warnst.";"INBO_RL_MOS_2017_VAL_340";"Lepelbladveenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"SemiAquatic";"Marshes";;"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"riparium";"Sphagnum riparium Ångstr.";"Sphagnum riparium Ångstr.";"INBO_RL_MOS_2017_VAL_341";"Uitgebeten veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"SemiAquatic";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"rubellum";"Sphagnum rubellum Wilson";"Sphagnum rubellum Wilson";"INBO_RL_MOS_2017_VAL_342";"Rood veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Heathlands";"Marshes";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"russowii";"Sphagnum russowii Warnst.";"Sphagnum russowii Warnst.";"INBO_RL_MOS_2017_VAL_343";"Violet veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"squarrosum";"Sphagnum squarrosum Crome";"Sphagnum squarrosum Crome";"INBO_RL_MOS_2017_VAL_344";"Haakveenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Marshes";"Woodlands";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"subnitens";"Sphagnum subnitens Russow & Warnst.";"Sphagnum subnitens Russow & Warnst.";"INBO_RL_MOS_2017_VAL_345";"Glanzend veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"subsecundum";"Sphagnum subsecundum Nees ";"Sphagnum subsecundum Nees ";"INBO_RL_MOS_2017_VAL_346";"Moerasveenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"tenellum";"Sphagnum tenellum (Brid.) Pers. ex Brid.";"Sphagnum tenellum (Brid.) Pers. ex Brid.";"INBO_RL_MOS_2017_VAL_347";"Zacht veenmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Heathlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Sphagnopsida";"Sphagnales";"Sphagnaceae";"Sphagnum";"teres";"Sphagnum teres (Schimp.) Ångstr.";"Sphagnum teres (Schimp.) Ångstr.";"INBO_RL_MOS_2017_VAL_348";"Sparrig veenmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Splachnales";"Splachnaceae";"Splachnum";"ampullaceum";"Splachnum ampullaceum Hedw.";"Splachnum ampullaceum Hedw.";"INBO_RL_MOS_2017_VAL_349";"Kruikmos";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Heathlands";"";"NonCuddly";"Shortlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"capillare";"Bryum capillare Hedw.";"Bryum capillare Hedw.";"INBO_RL_MOS_2017_VAL_35";"Schroefknikmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Eurytopic";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Calliergonaceae";"Straminergon";"stramineum";"Straminergon stramineum (Dicks. ex Brid.) Hedenäs";"Straminergon stramineum (Dicks. ex Brid.) Hedenäs";"INBO_RL_MOS_2017_VAL_350";"Sliertmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Marshes";"Woodlands";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"laevipila";"Syntrichia laevipila Brid.";"Syntrichia laevipila Brid.";"INBO_RL_MOS_2017_VAL_351";"Boomsterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Epiphytic";"Woodlands";"Shrubs";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"latifolia";"Syntrichia latifolia (Bruch ex Hartm.) Huebener";"Syntrichia latifolia (Bruch ex Hartm.) Huebener";"INBO_RL_MOS_2017_VAL_352";"Riviersterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Epiphytic";"Shrubs";"RunningWaters";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"montana";"Syntrichia montana Nees";"Syntrichia montana Nees";"INBO_RL_MOS_2017_VAL_353";"Vioolsterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"papillosa";"Syntrichia papillosa (Wilson) Jur.";"Syntrichia papillosa (Wilson) Jur.";"INBO_RL_MOS_2017_VAL_354";"Knikkersterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Epiphytic";"Woodlands";"Shrubs";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"ruralis";"Syntrichia ruralis (Hedw.) F.Weber & D.Mohr.
(incl. Syntrichia calcicola J.J.Amann & Syntrichia ruraliformis (Besch.) Cardot)";"Syntrichia ruralis (Hedw.) F.Weber & D.Mohr.
(incl. Syntrichia calcicola J.J.Amann & Syntrichia ruraliformis (Besch.) Cardot)";"INBO_RL_MOS_2017_VAL_355";"Duinsterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Grasslands";"Dunes";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Syntrichia";"virescens";"Syntrichia virescens (De Not.) Ochyra";"Syntrichia virescens (De Not.) Ochyra";"INBO_RL_MOS_2017_VAL_356";"Uitgerand zodesterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"Shrubs";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Hypnaceae";"Taxiphyllum";"wissgrillii";"Taxiphyllum wissgrillii (Garov.) Wijk & Margad.";"Taxiphyllum wissgrillii (Garov.) Wijk & Margad.";"INBO_RL_MOS_2017_VAL_357";"Komkommermos";"Ernstig bedreigd";"CR";"";"IUCN";"A2c;B2a(ii)b(iv);D2";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Tetraphidales";"Tetraphidaceae";"Tetraphis";"pellucida";"Tetraphis pellucida Hedw.";"Tetraphis pellucida Hedw.";"INBO_RL_MOS_2017_VAL_358";"Viertandmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Splachnales";"Splachnaceae";"Tetraplodon";"mnioides";"Tetraplodon mnioides (Hedw.) Bruch & Schimp.";"Tetraplodon mnioides (Hedw.) Bruch & Schimp.";"INBO_RL_MOS_2017_VAL_359";"Braakbalmos";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Heathlands";"";"NonCuddly";"Shortlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"cyclophyllum";"Bryum cyclophyllum (Schwägr.) Bruch & Schimp.";"Bryum cyclophyllum (Schwägr.) Bruch & Schimp.";"INBO_RL_MOS_2017_VAL_36";"Rondbladig knikmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Heathlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Thamnobryaceae";"Thamnobryum";"alopecurum";"Thamnobryum alopecurum (Hedw.) Gangulee";"Thamnobryum alopecurum (Hedw.) Gangulee";"INBO_RL_MOS_2017_VAL_360";"Struikmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Thuidiaceae";"Thuidium";"assimile";"Thuidium assimile (Mitt.) A.Jaeger";"Thuidium assimile (Mitt.) A.Jaeger";"INBO_RL_MOS_2017_VAL_361";"Zweepthujamos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Grasslands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Thuidiaceae";"Thuidium";"delicatulum";"Thuidium delicatulum (Hedw.) Schimp.";"Thuidium delicatulum (Hedw.) Schimp.";"INBO_RL_MOS_2017_VAL_362";"Fraai thujamos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Thuidiaceae";"Thuidium";"recognitum";"Thuidium recognitum (Hedw.) Lindb.";"Thuidium recognitum (Hedw.) Lindb.";"INBO_RL_MOS_2017_VAL_363";"Stug thujamos";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Grasslands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Thuidiaceae";"Thuidium";"tamariscinum";"Thuidium tamariscinum (Hedw.) Schimp.";"Thuidium tamariscinum (Hedw.) Schimp.";"INBO_RL_MOS_2017_VAL_364";"Gewoon thujamos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Hypnales";"Amblystegiaceae";"Tomentypnum";"nitens";"Tomentypnum nitens (Hedw.) Loeske";"Tomentypnum nitens (Hedw.) Loeske";"INBO_RL_MOS_2017_VAL_365";"Viltnerfmos";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Marshes";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Tortella";"bambergeri";"Tortella bambergeri (Schimp.) Broth.";"Tortella bambergeri (Schimp.) Broth.";"INBO_RL_MOS_2017_VAL_366";"";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"PioneerVegetations";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Tortella";"flavovirens";"Tortella flavovirens (Bruch) Broth.";"Tortella flavovirens (Bruch) Broth.";"INBO_RL_MOS_2017_VAL_367";"Duinkronkelbladmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Dunes";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Tortella";"inclinata";"Tortella inclinata (R.Hedw.) Limpr.";"Tortella inclinata (R.Hedw.) Limpr.";"INBO_RL_MOS_2017_VAL_368";"Viltig kronkelbladmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Grasslands";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiales";"Pottiaceae";"Tortella";"tortuosa";"Tortella tortuosa (Hedw.) Limpr.";"Tortella tortuosa (Hedw.) Limpr.";"INBO_RL_MOS_2017_VAL_369";"Gerimpeld kronkelbladmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"demaretianum";"Bryum demaretianum Arts";"Bryum demaretianum Arts";"INBO_RL_MOS_2017_VAL_37";"Knotsknikmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"PioneerVegetations";"";"NonCuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"cernua";"Tortula cernua (Huebener) Lindb.";"Tortula cernua (Huebener) Lindb.";"INBO_RL_MOS_2017_VAL_370";"Kromkapselsterretje";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"cuneifolia";"Tortula cuneifolia (Dicks.) Turner";"Tortula cuneifolia (Dicks.) Turner";"INBO_RL_MOS_2017_VAL_371";"Korthaarsterretje";"Regionaal uitgestorven";"RE";"";"IUCN";"";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"lanceola";"Tortula lanceola R.H.Zander";"Tortula lanceola R.H.Zander";"INBO_RL_MOS_2017_VAL_372";"Kalkkleimos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"PioneerVegetations";"Agriculture";"NonCuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"marginata";"Tortula marginata (Bruch & Schimp.) Spruce";"Tortula marginata (Bruch & Schimp.) Spruce";"INBO_RL_MOS_2017_VAL_373";"Gerand muursterretje";"Bedreigd";"EN";"";"IUCN";"A2c;D2";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"modica";"Tortula modica R.H.Zander";"Tortula modica R.H.Zander";"INBO_RL_MOS_2017_VAL_374";"Groot kleimos";"Bedreigd";"EN";"";"IUCN";"A2c";"Terrestrial";"PioneerVegetations";"Agriculture";"NonCuddly";"Shortlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"muralis";"Tortula muralis Hedw.";"Tortula muralis Hedw.";"INBO_RL_MOS_2017_VAL_375";"Gewoon muursterretje";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"Urban";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"subulata";"Tortula subulata Hedw.";"Tortula subulata Hedw.";"INBO_RL_MOS_2017_VAL_376";"Langkapselsterretje";"Kwetsbaar";"VU";"";"IUCN";"A2c;D2";"Terrestrial";"Grasslands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"truncata";"Tortula truncata (Hedw.) Mitt.";"Tortula truncata (Hedw.) Mitt.";"INBO_RL_MOS_2017_VAL_377";"Gewoon kleimos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"PioneerVegetations";"Agriculture";"NonCuddly";"Shortlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Pottiaceae";"Pottiaceae";"Tortula";"vahliana";"Tortula vahliana (Schultz) Mont.";"Tortula vahliana (Schultz) Mont.";"INBO_RL_MOS_2017_VAL_378";"Rozetsterretje";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"PioneerVegetations";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Dicranales";"Bruchiaceae";"Trematodon";"ambiguus";"Trematodon ambiguus (Hedw.) Hornsch.";"Trematodon ambiguus (Hedw.) Hornsch.";"INBO_RL_MOS_2017_VAL_379";"Langhalsmos";"Kwetsbaar";"VU";"";"IUCN";"D2";"Terrestrial";"PioneerVegetations";"";"NonCuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Bryales";"Bryaceae";"Bryum";"dichotomum";"Bryum dichotomum Hedw.";"Bryum dichotomum Hedw.";"INBO_RL_MOS_2017_VAL_38";"Grofkorrelknikmos";"Momenteel niet in gevaar";"LC";"";"IUCN";"";"Terrestrial";"PioneerVegetations";"Urban";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
"Mosses";"Plantae";"Bryophyta";"Bryopsida";"Dicranales";"Ditrichaceae";"Trichodon";"cylindricus";"Trichodon cylindricus (Hedw.) Schimp.";"Trichodon cylindricus (Hedw.) Schimp.";"INBO_RL_MOS_2017_VAL_380";"Hakig smaltandmos";"Onvoldoende data";"DD";"";"IUCN";"A2c";"Terrestrial";"Agriculture";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2017.00;"VanLanduytDeBeer_2017"
