"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","Reference","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
1318776,"Myrmica sabuleti Meinert, 1861","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Myrmica","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:71","Ants",2003,"Animalia","Myrmica sabuleti","Zandsteekmier","Momenteel niet bedreigd","LC",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
1318887,"Myrmica scabrinodis Nylander, 1846","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Myrmica","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:72","Ants",2003,"Animalia","Myrmica scabrinodis","Moerassteekmier","Momenteel niet bedreigd","LC",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
1318870,"Myrmica schencki Viereck, 1903","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Myrmica","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:73","Ants",2003,"Animalia","Myrmica schencki","Kokersteekmier","Kwetsbaar","VU",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
5871110,"Myrmica specioides Bondroit, 1918","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Myrmica","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:74","Ants",2003,"Animalia","Myrmica specioides","Duinsteekmier","Kwetsbaar","VU",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
1318917,"Myrmica sulcinodis Nylander, 1846","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Myrmica","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:75","Ants",2003,"Animalia","Myrmica sulcinodis","Heidesteekmier","Met uitsterven bedreigd","CR",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
1326343,"Polyergus rufescens (Latreille, 1798)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Polyergus","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:76","Ants",2003,"Animalia","Polyergus rufescens","Amazonemier","Met uitsterven bedreigd","CR",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5035388,"Ponera coarctata (Latreille, 1802)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Ponera","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:77","Ants",2003,"Animalia","Ponera coarctata","Gewone staafmier","Sterk bedreigd","EN",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (EN)"
5035204,"Solenopsis fugax (Latreille, 1798)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Solenopsis","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:78","Ants",2003,"Animalia","Solenopsis fugax","Diefmier","Met uitsterven bedreigd","CR",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
1316675,"Stenamma debile (Foerster, 1850)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Stenamma","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:79","Ants",2003,"Animalia","Stenamma debile","Gewone drentelmier","Momenteel niet bedreigd","LC",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
1316667,"Stenamma westwoodii Westwood, 1839","SPECIES","Hymenoptera","FUZZY","Arthropoda","Animalia","Stenamma","Insecta",96,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:80","Ants",2003,"Animalia","Stenamma westwoodi","Engelse drentelmier","Bedreigd maar mate waarin ongekend","DD(PT)",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN) uncertain rate"
1317691,"Strongylognathus testaceus (Schenck, 1852)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Strongylognathus","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:81","Ants",2003,"Animalia","Strongylognathus testaceus","Sabelmier","Sterk bedreigd","EN",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (EN)"
1316828,"Tapinoma ambiguum Emery, 1925","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Tapinoma","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:82","Ants",2003,"Animalia","Tapinoma ambiguum","Heidedraaigatje","Sterk bedreigd","EN",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (EN)"
1316800,"Tapinoma erraticum (Latreille, 1798)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Tapinoma","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:83","Ants",2003,"Animalia","Tapinoma erraticum","Mergeldraaigatje","Met uitsterven bedreigd","CR",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
1323381,"Tetramorium caespitum (Linnaeus, 1758)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Tetramorium","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:84","Ants",2003,"Animalia","Tetramorium caespitum","Zwarte zaadmier","Momenteel niet bedreigd","LC",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
1323356,"Tetramorium impurum (Foerster, 1850)","SPECIES","Hymenoptera","EXACT","Arthropoda","Animalia","Tetramorium","Insecta",98,FALSE,"ACCEPTED","Formicidae","INBO:RL:NONVAL:ANT:2013:85","Ants",2003,"Animalia","Tetramorium impurum","Bruine zaadmier","Momenteel niet bedreigd","LC",,"Regional","Dekoninck_etal_2003","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9566659,"Charadrius hiaticula Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:NONVAL:BIR:1999:100","BreedingBirds",1999,"Animalia","Charadrius hiaticula","Bontbekplevier","Zeldzaam","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2481119,"Chlidonias niger (Linnaeus, 1758)","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Chlidonias","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:NONVAL:BIR:1999:101","BreedingBirds",1999,"Animalia","Chlidonias niger","Zwarte stern","Uitgestorven in Vlaanderen","RE","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Regionally Extinct (REX) in Flanders"
2480482,"Circus aeruginosus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:NONVAL:BIR:1999:102","BreedingBirds",1999,"Animalia","Circus aeruginosus","Bruine kiekendief","Kwetsbaar","VU","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2480495,"Circus pygargus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:NONVAL:BIR:1999:103","BreedingBirds",1999,"Animalia","Circus pygargus","Grauwe kiekendief","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2474156,"Coturnix coturnix (Linnaeus, 1758)","SPECIES","Galliformes","EXACT","Chordata","Animalia","Coturnix","Aves",98,FALSE,"ACCEPTED","Phasianidae","INBO:RL:NONVAL:BIR:1999:104","BreedingBirds",1999,"Animalia","Coturnix coturnix","Kwartel","Kwetsbaar","VU","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
4408498,"Crex crex (Linnaeus, 1758)","SPECIES","Gruiformes","EXACT","Chordata","Animalia","Crex","Aves",98,FALSE,"ACCEPTED","Rallidae","INBO:RL:NONVAL:BIR:1999:105","BreedingBirds",1999,"Animalia","Crex crex","Kwartelkoning","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2489214,"Delichon urbicum (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Delichon","Aves",98,FALSE,"ACCEPTED","Hirundinidae","INBO:RL:NONVAL:BIR:1999:106","BreedingBirds",1999,"Animalia","Delichon urbicum","Huiszwaluw","Achteruitgaand","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2491534,"Emberiza citrinella Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Emberiza","Aves",98,FALSE,"ACCEPTED","Emberizidae","INBO:RL:NONVAL:BIR:1999:107","BreedingBirds",1999,"Animalia","Emberiza citrinella","Geelgors","Bedreigd","EN","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2491482,"Emberiza hortulana Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Emberiza","Aves",98,FALSE,"ACCEPTED","Emberizidae","INBO:RL:NONVAL:BIR:1999:108","BreedingBirds",1999,"Animalia","Emberiza hortulana","Ortolaan","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2491557,"Emberiza schoeniclus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Emberiza","Aves",98,FALSE,"ACCEPTED","Emberizidae","INBO:RL:NONVAL:BIR:1999:109","BreedingBirds",1999,"Animalia","Emberiza schoeniclus","Rietgors","Achteruitgaand","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2490669,"Galerida cristata (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Galerida","Aves",98,FALSE,"ACCEPTED","Alaudidae","INBO:RL:NONVAL:BIR:1999:110","BreedingBirds",1999,"Animalia","Galerida cristata","Kuifleeuwerik","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2481819,"Gallinago gallinago (Linnaeus, 1758)","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Gallinago","Aves",98,FALSE,"ACCEPTED","Scolopacidae","INBO:RL:NONVAL:BIR:1999:111","BreedingBirds",1999,"Animalia","Gallinago gallinago","Watersnip","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5229126,"Himantopus himantopus (Linnaeus, 1758)","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Himantopus","Aves",98,FALSE,"ACCEPTED","Recurvirostridae","INBO:RL:NONVAL:BIR:1999:112","BreedingBirds",1999,"Animalia","Himantopus himantopus","Steltkluut","Zeldzaam","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
9515886,"Hirundo rustica Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Hirundo","Aves",98,FALSE,"ACCEPTED","Hirundinidae","INBO:RL:NONVAL:BIR:1999:113","BreedingBirds",1999,"Animalia","Hirundo rustica","Boerenzwaluw","Achteruitgaand","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2480850,"Ixobrychus minutus (Linnaeus, 1766)","SPECIES","Pelecaniformes","EXACT","Chordata","Animalia","Ixobrychus","Aves",98,FALSE,"ACCEPTED","Ardeidae","INBO:RL:NONVAL:BIR:1999:114","BreedingBirds",1999,"Animalia","Ixobrychus minutus","Woudaap","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
8012314,"Jynx torquilla Linnaeus, 1758","SPECIES","Piciformes","EXACT","Chordata","Animalia","Jynx","Aves",98,FALSE,"ACCEPTED","Picidae","INBO:RL:NONVAL:BIR:1999:115","BreedingBirds",1999,"Animalia","Jynx torquilla","Draaihals","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
7745240,"Lanius collurio Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Lanius","Aves",98,FALSE,"ACCEPTED","Laniidae","INBO:RL:NONVAL:BIR:1999:116","BreedingBirds",1999,"Animalia","Lanius collurio","Grauwe klauwier","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
9444556,"Lanius excubitor Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Lanius","Aves",98,FALSE,"ACCEPTED","Laniidae","INBO:RL:NONVAL:BIR:1999:117","BreedingBirds",1999,"Animalia","Lanius excubitor","Klapekster","Met uitsterven bedreigd","CR","VU","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2492867,"Lanius senator Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Lanius","Aves",98,FALSE,"ACCEPTED","Laniidae","INBO:RL:NONVAL:BIR:1999:118","BreedingBirds",1999,"Animalia","Lanius senator","Roodkopklauwier","Zeldzaam","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2481139,"Larus argentatus Pontoppidan, 1763","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Larus","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:NONVAL:BIR:1999:119","BreedingBirds",1999,"Animalia","Larus argentatus","Zilvermeeuw","Kwetsbaar","VU","NT","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
7982160,"Larus canus Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Larus","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:NONVAL:BIR:1999:120","BreedingBirds",1999,"Animalia","Larus canus","Stormmeeuw","Zeldzaam","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2481174,"Larus fuscus Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Larus","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:NONVAL:BIR:1999:121","BreedingBirds",1999,"Animalia","Larus fuscus","Kleine mantelmeeuw","Kwetsbaar","VU","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2481194,"Larus melanocephalus Temminck, 1820","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Ichthyaetus","Aves",98,TRUE,"SYNONYM","Laridae","INBO:RL:NONVAL:BIR:1999:122","BreedingBirds",1999,"Animalia","Larus melanocephalus","Zwartkopmeeuw","Zeldzaam","NT","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2493551,"Locustella luscinioides (Savi, 1824)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Locustella","Aves",98,FALSE,"ACCEPTED","Locustellidae","INBO:RL:NONVAL:BIR:1999:123","BreedingBirds",1999,"Animalia","Locustella luscinioides","Snor","Met uitsterven bedreigd","CR","LC","ExpertJudgement","DevosAnselin_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
