"taxonID","redListCriteria","redListCriteriaEurope","criteria","occurrenceRemarks","biome","biotope1","cuddliness","lifespan","mobility","nutrient_level","spine","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_PLA_2006_VAL_729","EN",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_73","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_730","NT",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_731","NT",,"Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_732","RE",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_733","NT",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_734","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_735","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_736","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_737","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_738","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_739","NT",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_74","NT",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_740","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_741","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_742","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_743","EN",,"Regional",,"Terrestrial","Marshes","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_744","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_745","EN",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_746","VU",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_747","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_748","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_749","LC","LC","Regional",,"Terrestrial","Marshes","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_75","EN",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_750","LC","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_751","LC","LC","Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_752","LC",,"Regional",,"Terrestrial","Marshes","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_753","LC",,"Regional",,"Terrestrial","Marshes","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_754","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_755","NT",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_756","NT",,"Regional",,"Terrestrial","Grasslands","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_757","CR",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_758","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_759","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_76","RE","DD","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_760","CR",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_761","LC",,"Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_762","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_763","LC","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_764","LC","LC","Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_765","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_766","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_767","LC",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_768","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_769","VU","NT","Regional",,"Aquatic","Marshes","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_77","CR",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_770","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_771","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_772","RE","LC","Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_773","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_774","LC",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Shortlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_775","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_776","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_777","NT",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_778","LC",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_779","EN","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_78","LC","LC","Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_780","EN","LC","Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_781","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_782","NT",,"Regional",,"Terrestrial","Dunes","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_783","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_784","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_785","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_786","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_787","LC","LC","Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_788","LC",,"Regional",,"Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_789","CR",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_79","CR",,"Regional",,"Terrestrial","SaltMarshes","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_790","VU",,"Regional",,"Terrestrial","Heathlands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_791","VU",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_PLA_2006_VAL_792","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_793","CR",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_794","LC",,"Regional",,"Terrestrial","Urban","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_795","CR",,"Regional",,"Terrestrial","Dunes","Cuddly","Shortlived","Sedentary","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_796","NT",,"Regional",,"Terrestrial","Urban","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_797","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_798","NT",,"Regional",,"Terrestrial","Grasslands","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_799","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_8","RE",,"Regional",,"Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_80","LC",,"Regional",,"Terrestrial","Shrubs","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_800","NT",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_801","EN",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_802","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_803","NT","NT","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_804","CR","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_805","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_806","EN","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_807","CR","DD","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_808","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_809","CR","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
"INBO_RL_PLA_2006_VAL_81","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Sedentary","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_810","EN","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_811","EN","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_812","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_813","NT","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_PLA_2006_VAL_814","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_815","LC",,"Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_816","EN","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_PLA_2006_VAL_817","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Oligotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_818","RE","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Verdwenen uit Vlaanderen en het Brussels Gewest"
"INBO_RL_PLA_2006_VAL_819","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_82","LC",,"Regional",,"Terrestrial","Woodlands","Cuddly","Longlived","Mobile","Eutrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_820","LC","LC","Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_PLA_2006_VAL_821","CR",,"Regional",,"Aquatic","StandingWaters","Cuddly","Longlived","Mobile","Mesotrophic","Plant",2006,"VanLanduyt_etal_2006","Flanders","BE","ISO_3166-2:BE-VLG","Met verdwijning bedreigd"
