language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,vernacularName,nomenclaturalCode,taxonomicStatus
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_927,Salix caprea L.,Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Boswilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_928,Salix cinerea L. (incl. kruisingen),Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Grauwe wilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_929,Salix fragilis L. (incl. kruisingen),Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Kraakwilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_93,Atriplex glabriuscula Edmondst.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Atriplex,species,Kustmelde,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_930,Salix purpurea L.,Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Bittere wilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_931,Salix repens L.,Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Kruipwilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_932,Salix triandra L.,Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Amandelwilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_933,Salix viminalis L.,Plantae,Tracheophyta,Spermatopsida,Salicales,Salicaceae,Salix,species,Katwilg,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_934,Salsola kali L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Salsola,species,Loogkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_935,Salsola kali L. subsp. kali,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Salsola,species,Stekend loogkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_936,Salvia pratensis L.,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Salvia,species,Veldsalie,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_937,Sambucus ebulus L.,Plantae,Tracheophyta,Spermatopsida,Dipsacales,Caprifoliaceae,Sambucus,species,Kruidvlier,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_938,Sambucus nigra L.,Plantae,Tracheophyta,Spermatopsida,Dipsacales,Caprifoliaceae,Sambucus,species,Gewone vlier,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_939,Sambucus racemosa L.,Plantae,Tracheophyta,Spermatopsida,Dipsacales,Caprifoliaceae,Sambucus,species,Trosvlier,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_94,Atriplex laciniata L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Atriplex,species,Gelobde melde,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_940,Samolus valerandi L.,Plantae,Tracheophyta,Spermatopsida,Primulales,Primulaceae,Samolus,species,Waterpunge,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_941,Sanguisorba minor Scop.,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Sanguisorba,species,Kleine pimpernel,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_942,Sanguisorba officinalis L.,Plantae,Tracheophyta,Spermatopsida,Rosales,Rosaceae,Sanguisorba,species,Grote pimpernel,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_943,Sanicula europaea L.,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Sanicula,species,Heelkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_944,Saponaria officinalis L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Saponaria,species,Zeepkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_945,Saxifraga granulata L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Saxifragaceae,Saxifraga,species,Knolsteenbreek,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_946,Saxifraga tridactylites L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Saxifragaceae,Saxifraga,species,Kandelaartje,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_947,Scabiosa columbaria L.,Plantae,Tracheophyta,Spermatopsida,Dipsacales,Dipsacaceae,Scabiosa,species,Duifkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_948,Scandix pecten-veneris L.,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Scandix,species,Naaldenkervel,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_949,Scheuchzeria palustris L.,Plantae,Tracheophyta,Spermatopsida,Najadales,Scheuchzeriaceae,Scheuchzeria,species,Veenbloembies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_95,Atriplex littoralis L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Atriplex,species,Strandmelde,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_950,Schoenoplectus lacustris (L.) R. Brown,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenoplectus,species,Mattenbies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_951,Schoenoplectus pungens (Vahl) Palla,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenoplectus,species,Stekende bies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_952,Schoenoplectus tabernaemontani (C.C. Gmel.) Palla,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenoplectus,species,Ruwe bies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_953,Schoenoplectus triqueter (L.) Palla,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenoplectus,species,Driekantige bies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_954,Schoenoplectus x carinatus (Smith) Palla,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenoplectus,species,Mattenbies x Driekantige bies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_955,Schoenus nigricans L.,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Schoenus,species,Knopbies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_956,Scirpoides holoschoenus (L.) Sojak,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Scirpoides,species,Kogelbies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_957,Scirpus sylvaticus L.,Plantae,Tracheophyta,Spermatopsida,Juncales,Cyperaceae,Scirpus,species,Bosbies,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_958,Scleranthus annuus L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Scleranthus,species,Eenjarige hardbloem,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_959,Scleranthus perennis L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Scleranthus,species,Overblijvende hardbloem,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_96,Atriplex patula L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Atriplex,species,Uitstaande melde,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_960,Scorzonera humilis L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Scorzonera,species,Kleine schorseneer,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_961,Scrophularia auriculata L.,Plantae,Tracheophyta,Spermatopsida,Scrophulariales,Scrophulariaceae,Scrophularia,species,Geoord helmkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_962,Scrophularia nodosa L.,Plantae,Tracheophyta,Spermatopsida,Scrophulariales,Scrophulariaceae,Scrophularia,species,Knopig helmkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_963,Scrophularia umbrosa Dum.,Plantae,Tracheophyta,Spermatopsida,Scrophulariales,Scrophulariaceae,Scrophularia,species,Gevleugeld helmkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_964,Scutellaria galericulata L.,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Scutellaria,species,Blauw glidkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_965,Scutellaria minor Huds.,Plantae,Tracheophyta,Spermatopsida,Lamiales,Lamiaceae,Scutellaria,species,Klein glidkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_966,Sedum acre L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Crassulaceae,Sedum,species,Muurpeper,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_967,Sedum album L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Crassulaceae,Sedum,species,Wit vetkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_968,Sedum rupestre L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Crassulaceae,Sedum,species,Tripmadam,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_969,Sedum sexangulare L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Crassulaceae,Sedum,species,Zacht vetkruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_97,Atriplex prostrata Boucher ex DC.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Chenopodiaceae,Atriplex,species,Spiesmelde,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_970,Sedum telephium L.,Plantae,Tracheophyta,Spermatopsida,Saxifragales,Crassulaceae,Sedum,species,Hemelsleutel,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_971,Selinum carvifolia (L.) L.,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Selinum,species,Karwijselie,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_972,Senecio aquaticus Hill,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Waterkruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_973,Senecio erucifolius L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Viltig kruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_974,Senecio jacobaea L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Jakobskruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_975,"Senecio ovatus (P. Gaertn., B. Mey. et Scherb.) Willd.",Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Schaduwkruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_976,Senecio paludosus L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Moeraskruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_977,Senecio sarracenicus L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Rivierkruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_978,Senecio sylvaticus L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Boskruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_979,Senecio viscosus L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Kleverig kruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_98,Atropa bella-donna L.,Plantae,Tracheophyta,Spermatopsida,Polemoniales,Solanaceae,Atropa,species,Wolfskers,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_980,Senecio vulgaris L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Senecio,species,Klein kruiskruid,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_981,Serratula tinctoria L.,Plantae,Tracheophyta,Spermatopsida,Asterales,Asteraceae,Serratula,species,Zaagblad,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_982,Sesleria caerulea (L.) Ard.,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Sesleria,species,Blauwgras,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_983,Setaria pumila (Poiret) Roem. et Schult.,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Setaria,species,Geelrode naaldaar,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_984,Setaria viridis (L.) Beauv.,Plantae,Tracheophyta,Spermatopsida,Poales,Poaceae,Setaria,species,Groene naaldaar,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_985,Sherardia arvensis L.,Plantae,Tracheophyta,Spermatopsida,Rubiales,Rubiaceae,Sherardia,species,Blauw walstro,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_986,Silaum silaus (L.) Schinz et Thell.,Plantae,Tracheophyta,Spermatopsida,Apiales,Apiaceae,Silaum,species,Weidekervel,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_987,Silene conica L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Silene,species,Kegelsilene,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_988,Silene dioica (L.) Clairv.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Silene,species,Dagkoekoeksbloem,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_PLA_2006_VAL_989,Silene gallica L.,Plantae,Tracheophyta,Spermatopsida,Caryophyllales,Caryophyllaceae,Silene,species,Franse silene,ICBN,accepted
