"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","Phylum","Class","Order","Family","Genus","Species","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","IUCNCriteria","Reference","Biome","Biotope1","Biotope2","Cuddliness","Lifespan","Mobility","NutrientLevel","Spine","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
6391648,"Persicaria amphibia (L.) Gray","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,FALSE,"ACCEPTED","Polygonaceae","INBO:RL:VAL:PLA:2006:4877","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","amphibia","Persicaria amphibia (L.) S.F. Gray","Veenwortel","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6391589,"Persicaria bistorta (L.) Samp.","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Bistorta","Magnoliopsida",100,TRUE,"SYNONYM","Polygonaceae","INBO:RL:VAL:PLA:2006:4878","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","bistorta","Persicaria bistorta (L.) Samp","Adderwortel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8323622,"Persicaria hydropiper (L.) Spach","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,FALSE,"ACCEPTED","Polygonaceae","INBO:RL:VAL:PLA:2006:4879","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","hydropiper","Persicaria hydropiper (L.) Spach","Waterpeper","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
7820611,"Persicaria lapathifolia (L.) Delarbre","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,TRUE,"SYNONYM","Polygonaceae","INBO:RL:VAL:PLA:2006:4880","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","lapathifolia","Persicaria lapathifolia (L.) Delabre","Beklierde duizendknoop","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture","Marshes","High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6391194,"Persicaria maculosa Gray","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,FALSE,"ACCEPTED","Polygonaceae","INBO:RL:VAL:PLA:2006:4881","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","maculosa","Persicaria maculosa S.F. Gray","Perzikkruid","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6391150,"Persicaria minor Opiz","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,FALSE,"ACCEPTED","Polygonaceae","INBO:RL:VAL:PLA:2006:4882","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","minor","Persicaria minor (Huds.) Opiz","Kleine duizendknoop","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8011138,"Persicaria mitis (Schrank) Asenov","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Persicaria","Magnoliopsida",100,FALSE,"ACCEPTED","Polygonaceae","INBO:RL:VAL:PLA:2006:4883","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Polygonales","Polygonaceae","Persicaria","mitis","Persicaria mitis (Schrank) Asenov","Zachte duizendknoop","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Marshes",,"High","Shortlived","Low","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9490132,"Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Petasites","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4884","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Petasites","hybridus","Petasites hybridus (L.) P. Gaertn., B. Mey. et Scherb.","Groot hoefblad","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Shrubs",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3085619,"Petrorhagia prolifera (L.) P.W.Ball & Heywood","SPECIES","Caryophyllales","EXACT","Tracheophyta","Plantae","Petrorhagia","Magnoliopsida",100,FALSE,"ACCEPTED","Caryophyllaceae","INBO:RL:VAL:PLA:2006:4885","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Caryophyllales","Caryophyllaceae","Petrorhagia","prolifera","Petrorhagia prolifera (L.) P.W. Ball et Heywood","Slanke mantelanjer","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Anthropogenic",,"High","Shortlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3633410,"Petroselinum segetum (L.) Koch","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Sison","Magnoliopsida",100,TRUE,"SYNONYM","Apiaceae","INBO:RL:VAL:PLA:2006:4886","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Petroselinum","segetum","Petroselinum segetum (L.) Koch","Wilde peterselie","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3632107,"Peucedanum carvifolia Vill.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Dichoropetalum","Magnoliopsida",100,TRUE,"SYNONYM","Apiaceae","INBO:RL:VAL:PLA:2006:4887","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Peucedanum","carvifolia","Peucedanum carvifolia Vill.","Karwijvarkenskervel","Met verdwijning bedreigd","CR",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
3034225,"Peucedanum palustre (L.) Moench","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Thysselinum","Magnoliopsida",100,TRUE,"SYNONYM","Apiaceae","INBO:RL:VAL:PLA:2006:4888","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Peucedanum","palustre","Peucedanum palustre (L.) Moench","Melkeppe","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Shortlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5289756,"Phalaris arundinacea L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Phalaris","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4889","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Phalaris","arundinacea","Phalaris arundinacea L.","Rietgras","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2651330,"Phegopteris connectilis (Michx.) Watt","SPECIES","Polypodiales","EXACT","Tracheophyta","Plantae","Phegopteris","Polypodiopsida",100,FALSE,"ACCEPTED","Thelypteridaceae","INBO:RL:VAL:PLA:2006:4890","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Filicales","Thelypteridaceae","Phegopteris","connectilis","Phegopteris connectilis (Michaux) Watt","Smalle beukvaren","Met verdwijning bedreigd","CR",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Met verdwijning bedreigd"
2706011,"Phleum arenarium L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Phleum","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4891","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Phleum","arenarium","Phleum arenarium L.","Zanddoddengras","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Dunes",,"High","Shortlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2706007,"Phleum nodosum L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Phleum","Liliopsida",100,TRUE,"SYNONYM","Poaceae","INBO:RL:VAL:PLA:2006:4892","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Phleum","nodosum","Phleum nodosum L.","Klein timoteegras","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9014945,"Phleum pratense L.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Phleum","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4893","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Phleum","pratense","Phleum pratense L.","Gewoon timoteegras","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5290149,"Phragmites australis Trin. ex Steud.","SPECIES","Poales","EXACT","Tracheophyta","Plantae","Phragmites","Liliopsida",100,FALSE,"ACCEPTED","Poaceae","INBO:RL:VAL:PLA:2006:4894","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Poales","Poaceae","Phragmites","australis","Phragmites australis (Cav.) Steud.","Riet","Momenteel niet bedreigd","LC","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Eurytopic",,"High","Longlived","High","Eutrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3166917,"Phyteuma nigrum F.W.Schmidt","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Phyteuma","Magnoliopsida",100,FALSE,"ACCEPTED","Campanulaceae","INBO:RL:VAL:PLA:2006:4895","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Campanulales","Campanulaceae","Phyteuma","nigrum","Phyteuma nigrum F.W. Schmidt","Zwartblauwe rapunzel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3166841,"Phyteuma spicatum L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Phyteuma","Magnoliopsida",100,FALSE,"ACCEPTED","Campanulaceae","INBO:RL:VAL:PLA:2006:4896","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Campanulales","Campanulaceae","Phyteuma","spicatum","Phyteuma spicatum L.","Witte rapunzel","Zeldzaam","NT",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
3141857,"Picris echioides L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Helminthotheca","Magnoliopsida",100,TRUE,"SYNONYM","Asteraceae","INBO:RL:VAL:PLA:2006:4897","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Picris","echioides","Picris echioides L.","Dubbelkelk","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Agriculture",,"High","Shortlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3093337,"Picris hieracioides L.","SPECIES","Asterales","EXACT","Tracheophyta","Plantae","Picris","Magnoliopsida",100,FALSE,"ACCEPTED","Asteraceae","INBO:RL:VAL:PLA:2006:4898","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Asterales","Asteraceae","Picris","hieracioides","Picris hieracioides L.","Echt bitterkruid","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3913526,"Pilularia globulifera L.","SPECIES","Salviniales","EXACT","Tracheophyta","Plantae","Pilularia","Polypodiopsida",100,FALSE,"ACCEPTED","Marsileaceae","INBO:RL:VAL:PLA:2006:4899","VascularPlants",2006,"Plantae","Tracheophyta","Pteropsida","Filicales","Marsileaceae","Pilularia","globulifera","Pilularia globulifera L.","Pilvaren","Kwetsbaar","VU","NT","Regional",,"VanLanduyt_etal_2006","Aquatic","Marshes","Limnophilous","High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
5371874,"Pimpinella major Huds.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Pimpinella","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4900","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Pimpinella","major","Pimpinella major (L.) Huds.","Grote bevernel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
7622278,"Pimpinella saxifraga L.","SPECIES","Apiales","EXACT","Tracheophyta","Plantae","Pimpinella","Magnoliopsida",100,FALSE,"ACCEPTED","Apiaceae","INBO:RL:VAL:PLA:2006:4901","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Apiales","Apiaceae","Pimpinella","saxifraga","Pimpinella saxifraga L.","Kleine bevernel","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","Low","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5415065,"Pinguicula vulgaris L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Pinguicula","Magnoliopsida",100,FALSE,"ACCEPTED","Lentibulariaceae","INBO:RL:VAL:PLA:2006:4902","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Scrophulariales","Lentibulariaceae","Pinguicula","vulgaris","Pinguicula vulgaris L.","Vetblad","Verdwenen uit Vlaanderen en het Brussels Gewest","RE","LC","Regional",,"VanLanduyt_etal_2006","Terrestrial","Heathlands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Verdwenen uit Vlaanderen en het Brussels Gewest"
5285637,"Pinus sylvestris L.","SPECIES","Pinales","EXACT","Tracheophyta","Plantae","Pinus","Pinopsida",100,FALSE,"ACCEPTED","Pinaceae","INBO:RL:VAL:PLA:2006:4903","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Pinales","Pinaceae","Pinus","sylvestris","Pinus sylvestris L.","Grove den","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Woodlands",,"High","Longlived","High","Oligotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3189739,"Plantago coronopus L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Plantago","Magnoliopsida",100,FALSE,"ACCEPTED","Plantaginaceae","INBO:RL:VAL:PLA:2006:4904","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Plantaginales","Plantaginaceae","Plantago","coronopus","Plantago coronopus L.","Hertshoornweegbree","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","SaltMarshes",,"High","Shortlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8208358,"Plantago lanceolata L.","SPECIES","Lamiales","EXACT","Tracheophyta","Plantae","Plantago","Magnoliopsida",100,FALSE,"ACCEPTED","Plantaginaceae","INBO:RL:VAL:PLA:2006:4905","VascularPlants",2006,"Plantae","Tracheophyta","Spermatopsida","Plantaginales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata L.","Smalle weegbree","Momenteel niet bedreigd","LC",,"Regional",,"VanLanduyt_etal_2006","Terrestrial","Grasslands",,"High","Longlived","High","Mesotrophic","Plant","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
