"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"YearPublished";"Reference"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"densifolia";"Russula densifolia";"Russula densifolia";"INBO_RL_FUN_1999_NONVAL_397";"Fijnplaatrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"drimeia";"Russula drimeia";"Russula drimeia";"INBO_RL_FUN_1999_NONVAL_398";"Duivelsbroodrussula";"Achteruitgaand";"NT";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"elaeodes";"Russula elaeodes";"Russula elaeodes";"INBO_RL_FUN_1999_NONVAL_399";"";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Agaricales";"Amanitaceae";"Amanita";"excelsa";"Amanita excelsa";"Amanita excelsa";"INBO_RL_FUN_1999_NONVAL_4";"Grauwe amaniet";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"pinophilus";"Boletus pinophilus";"Boletus pinophilus";"INBO_RL_FUN_1999_NONVAL_40";"Denneneekhoorntjesbrood";"Met uitsterven bedreigd";"CR";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"emetica";"Russula emetica";"Russula emetica";"INBO_RL_FUN_1999_NONVAL_400";"Braakrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"emeticicolor";"Russula emeticicolor";"Russula emeticicolor";"INBO_RL_FUN_1999_NONVAL_401";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"exalbicans";"Russula exalbicans";"Russula exalbicans";"INBO_RL_FUN_1999_NONVAL_402";"Verblekende russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"faginea";"Russula faginea";"Russula faginea";"INBO_RL_FUN_1999_NONVAL_403";"Vissige beukenrussula";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"farinipes";"Russula farinipes";"Russula farinipes";"INBO_RL_FUN_1999_NONVAL_404";"Bleekgele russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"fellea";"Russula fellea";"Russula fellea";"INBO_RL_FUN_1999_NONVAL_405";"Beukenrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"flavoviridis";"Russula flavoviridis";"Russula flavoviridis";"INBO_RL_FUN_1999_NONVAL_406";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"foetens";"Russula foetens";"Russula foetens";"INBO_RL_FUN_1999_NONVAL_407";"Stinkende russula";"Achteruitgaand";"NT";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"fragilis";"Russula fragilis";"Russula fragilis";"INBO_RL_FUN_1999_NONVAL_408";"Broze russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"galochroa";"Russula galochroa";"Russula galochroa";"INBO_RL_FUN_1999_NONVAL_409";"";"Zeldzaam";"NT";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"porosporus";"Boletus porosporus";"Boletus porosporus";"INBO_RL_FUN_1999_NONVAL_41";"Sombere fluweelboleet";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"gilvescens";"Russula gilvescens";"Russula gilvescens";"INBO_RL_FUN_1999_NONVAL_410";"";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"gracillima";"Russula gracillima";"Russula gracillima";"INBO_RL_FUN_1999_NONVAL_411";"Sierlijke russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"graveolens";"Russula graveolens";"Russula graveolens";"INBO_RL_FUN_1999_NONVAL_412";"Vissige eikerussula";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"grisea s.s.";"Russula grisea s.s.";"Russula grisea s.s.";"INBO_RL_FUN_1999_NONVAL_413";"Duifrussula";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"heterophylla";"Russula heterophylla";"Russula heterophylla";"INBO_RL_FUN_1999_NONVAL_414";"Vorkplaatrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"insignis";"Russula insignis";"Russula insignis";"INBO_RL_FUN_1999_NONVAL_415";"Verkleurende kamrussula";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"ionochlora";"Russula ionochlora";"Russula ionochlora";"INBO_RL_FUN_1999_NONVAL_416";"Violetgroene russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"laeta";"Russula laeta";"Russula laeta";"INBO_RL_FUN_1999_NONVAL_417";"Okerroze russula";"Met uitsterven bedreigd";"CR";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"laurocerasi";"Russula laurocerasi";"Russula laurocerasi";"INBO_RL_FUN_1999_NONVAL_418";"Amandelrussula";"Bedreigd";"EN";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"lepida";"Russula lepida";"Russula lepida";"INBO_RL_FUN_1999_NONVAL_419";"Potloodrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"pruinatus";"Boletus pruinatus";"Boletus pruinatus";"INBO_RL_FUN_1999_NONVAL_42";"Purperbruine fluweelboleet";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"lepidicolor";"Russula lepidicolor";"Russula lepidicolor";"INBO_RL_FUN_1999_NONVAL_420";"Valse potloodrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"lilacea";"Russula lilacea";"Russula lilacea";"INBO_RL_FUN_1999_NONVAL_421";"Lila russula";"Met uitsterven bedreigd";"CR";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"lutensis";"Russula lutensis";"Russula lutensis";"INBO_RL_FUN_1999_NONVAL_422";"Modderrussula";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"luteotacta";"Russula luteotacta";"Russula luteotacta";"INBO_RL_FUN_1999_NONVAL_423";"Geelvlekkende russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"maculata";"Russula maculata";"Russula maculata";"INBO_RL_FUN_1999_NONVAL_424";"Gevlekte russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"mairei";"Russula mairei";"Russula mairei";"INBO_RL_FUN_1999_NONVAL_425";"Stevige braakrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"melitodes";"Russula melitodes";"Russula melitodes";"INBO_RL_FUN_1999_NONVAL_426";"Matte russula";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"melliolens";"Russula melliolens";"Russula melliolens";"INBO_RL_FUN_1999_NONVAL_427";"Honingrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"melzeri";"Russula melzeri";"Russula melzeri";"INBO_RL_FUN_1999_NONVAL_428";"Pluche russula";"Zeldzaam";"NT";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"minutula";"Russula minutula";"Russula minutula";"INBO_RL_FUN_1999_NONVAL_429";"Dwergrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"pulverulentus";"Boletus pulverulentus";"Boletus pulverulentus";"INBO_RL_FUN_1999_NONVAL_43";"Inktboleet";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"mustelina";"Russula mustelina";"Russula mustelina";"INBO_RL_FUN_1999_NONVAL_430";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"nauseosa";"Russula nauseosa";"Russula nauseosa";"INBO_RL_FUN_1999_NONVAL_431";"Kleine sparrenrussula";"Zeldzaam";"NT";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"nigricans";"Russula nigricans";"Russula nigricans";"INBO_RL_FUN_1999_NONVAL_432";"Grofplaatrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"nitida";"Russula nitida";"Russula nitida";"INBO_RL_FUN_1999_NONVAL_433";"Kleine berkenrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"ochracea";"Russula ochracea";"Russula ochracea";"INBO_RL_FUN_1999_NONVAL_434";"";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"ochroleuca";"Russula ochroleuca";"Russula ochroleuca";"INBO_RL_FUN_1999_NONVAL_435";"Geelwitte russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"odorata";"Russula odorata";"Russula odorata";"INBO_RL_FUN_1999_NONVAL_436";"Geurige russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"olivacea";"Russula olivacea";"Russula olivacea";"INBO_RL_FUN_1999_NONVAL_437";"Gerimpelde russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"olivaceoviolascens";"Russula olivaceoviolascens";"Russula olivaceoviolascens";"INBO_RL_FUN_1999_NONVAL_438";"Zwartrode russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"paludosa";"Russula paludosa";"Russula paludosa";"INBO_RL_FUN_1999_NONVAL_439";"Appelrussula";"Bedreigd";"EN";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"queletii";"Boletus queletii";"Boletus queletii";"INBO_RL_FUN_1999_NONVAL_44";"Gladstelige heksenboleet";"Bedreigd";"EN";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"parazurea";"Russula parazurea";"Russula parazurea";"INBO_RL_FUN_1999_NONVAL_440";"Berijpte russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pectinata";"Russula pectinata";"Russula pectinata";"INBO_RL_FUN_1999_NONVAL_441";"Bittere kamrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pectinatoides";"Russula pectinatoides";"Russula pectinatoides";"INBO_RL_FUN_1999_NONVAL_442";"Onsmakelijke kamrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pelargonia";"Russula pelargonia";"Russula pelargonia";"INBO_RL_FUN_1999_NONVAL_443";"Geraniumrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"persicina";"Russula persicina";"Russula persicina";"INBO_RL_FUN_1999_NONVAL_444";"Kruipwilgrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pseudointegra";"Russula pseudointegra";"Russula pseudointegra";"INBO_RL_FUN_1999_NONVAL_445";"Kleibosrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pseudoromellii";"Russula pseudoromellii";"Russula pseudoromellii";"INBO_RL_FUN_1999_NONVAL_446";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"puellaris";"Russula puellaris";"Russula puellaris";"INBO_RL_FUN_1999_NONVAL_447";"Vergelende russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"puellula";"Russula puellula";"Russula puellula";"INBO_RL_FUN_1999_NONVAL_448";"Milde braakrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"pumila";"Russula pumila";"Russula pumila";"INBO_RL_FUN_1999_NONVAL_449";"Elzenrussula";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"radicans";"Boletus radicans";"Boletus radicans";"INBO_RL_FUN_1999_NONVAL_45";"Wortelende boleet";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"purpurata";"Russula purpurata";"Russula purpurata";"INBO_RL_FUN_1999_NONVAL_450";"Vissige purperhoedrussula";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"queletii";"Russula queletii";"Russula queletii";"INBO_RL_FUN_1999_NONVAL_451";"Purperrode russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"raoultii";"Russula raoultii";"Russula raoultii";"INBO_RL_FUN_1999_NONVAL_452";"Citroengele russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"rhodella";"Russula rhodella";"Russula rhodella";"INBO_RL_FUN_1999_NONVAL_453";"Steenrode russula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"rhodopus";"Russula rhodopus";"Russula rhodopus";"INBO_RL_FUN_1999_NONVAL_454";"Roodsteelrussula";"Onvoldoende gekend";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"risigallina s.l.";"Russula risigallina s.l.";"Russula risigallina s.l.";"INBO_RL_FUN_1999_NONVAL_455";"Abrikozenrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"romellii";"Russula romellii";"Russula romellii";"INBO_RL_FUN_1999_NONVAL_456";"";"Bedreigd";"EN";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"roseicolor";"Russula roseicolor";"Russula roseicolor";"INBO_RL_FUN_1999_NONVAL_457";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"rubra";"Russula rubra";"Russula rubra";"INBO_RL_FUN_1999_NONVAL_458";"";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"sanguinaria";"Russula sanguinaria";"Russula sanguinaria";"INBO_RL_FUN_1999_NONVAL_459";"Bloedrode russula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"reticulatus";"Boletus reticulatus";"Boletus reticulatus";"INBO_RL_FUN_1999_NONVAL_46";"Vroeg eekhoorntjesbrood";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"silvestris";"Russula silvestris";"Russula silvestris";"INBO_RL_FUN_1999_NONVAL_460";"";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"solaris";"Russula solaris";"Russula solaris";"INBO_RL_FUN_1999_NONVAL_461";"Zonnerussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"sororia s.s.";"Russula sororia s.s.";"Russula sororia s.s.";"INBO_RL_FUN_1999_NONVAL_462";"Forse kamrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"sphagnophila";"Russula sphagnophila";"Russula sphagnophila";"INBO_RL_FUN_1999_NONVAL_463";"Veenmosrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"stenotricha";"Russula stenotricha";"Russula stenotricha";"INBO_RL_FUN_1999_NONVAL_464";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"subcristulata";"Russula subcristulata";"Russula subcristulata";"INBO_RL_FUN_1999_NONVAL_465";"Stompcellige geelplaatrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"subfoetens";"Russula subfoetens";"Russula subfoetens";"INBO_RL_FUN_1999_NONVAL_466";"Vergelende stinkrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"sublevispora";"Russula sublevispora";"Russula sublevispora";"INBO_RL_FUN_1999_NONVAL_467";"";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"subrubens";"Russula subrubens";"Russula subrubens";"INBO_RL_FUN_1999_NONVAL_468";"Wilgenrussula";"Waarschijnlijk bedreigd";"DD";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"subterfurcata";"Russula subterfurcata";"Russula subterfurcata";"INBO_RL_FUN_1999_NONVAL_469";"Valse vorkplaatrussula";"Kwetsbaar";"VU";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Boletales";"Boletaceae";"Boletus";"rubellus";"Boletus rubellus";"Boletus rubellus";"INBO_RL_FUN_1999_NONVAL_47";"Rode boleet";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"turci";"Russula turci";"Russula turci";"INBO_RL_FUN_1999_NONVAL_470";"Jodoformrussula";"Bedreigd";"EN";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"urens s.s.";"Russula urens s.s.";"Russula urens s.s.";"INBO_RL_FUN_1999_NONVAL_471";"Groene peperrussula";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1999.00;"WalleynVerbeken_1999"
"Macrofungi";"Fungi";"Basidiomycota";"Agaricomycetes";"Russulales";"Russulaceae";"Russula";"velenovskyi";"Russula velenovskyi";"Russula velenovskyi";"INBO_RL_FUN_1999_NONVAL_472";"Schotelrussula";"Momenteel niet bedreigd";"LC";"";"Regional";1999.00;"WalleynVerbeken_1999"
